,name,tooth_ID,day_0,day_30,day_60,rostral_day0,buccal_day0,distal_day0,palatal_day0,gingival_recession_day0,bledding_assesment_day0,aver_day0,rostral_day30,buccal_day30,distal_day30,palatal_day30,gingival_recession_day30,bleeding_assesment_day30,aver_day30,rostral_day60,buccal_day60,distal_day60,palatal_day60,gingival_recession_day60,bledding_assesment_day60,aver_day60
210,Kirby,110,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,2,2,2,1,0,2,1
211,Kirby,109,0,30,60,3,2,2,3,0,2,2,3,2,2,2,0,2,2,3,2,1,1,0,2,1
212,Kirby,108,0,30,60,3,3,4,1,0,2,2,3,2,3,1,0,2,2,3,1,2,1,0,2,1
213,Kirby,107,0,30,60,3,1,4,2,0,2,2,3,1,3,1,0,2,2,3,1,3,1,0,2,2
214,Kirby,106,0,30,60,2,1,2,3,0,2,2,1,1,1,3,0,2,1,1,1,1,1,0,2,1
215,Kirby,105,0,30,60,1,1,1,3,0,2,1,1,1,1,2,0,2,1,1,1,1,1,0,2,1
216,Kirby,104,0,30,60,3,3,3,1,0,2,2,3,2,2,1,0,2,2,3,2,2,1,0,2,2
217,Kirby,103,0,30,60,4,1,2,2,0,2,2,2,1,2,1,0,2,1,2,1,1,1,0,2,1
218,Kirby,102,0,30,60,3,1,3,3,0,2,2,3,1,3,3,0,2,2,1,1,2,2,0,2,1
219,Kirby,101,0,30,60,4,1,2,3,0,2,2,3,1,1,3,0,2,2,2,1,1,2,0,2,1
220,Kirby,201,0,30,60,3,1,3,3,0,2,2,3,1,2,1,0,2,1,2,1,1,1,0,2,1
221,Kirby,202,0,30,60,3,1,3,3,0,2,2,3,1,3,3,0,2,2,2,1,2,1,0,2,1
222,Kirby,203,0,30,60,4,1,1,1,0,2,1,3,1,1,1,0,2,1,5,4,2,2,0,2,3
223,Kirby,204,0,30,60,4,4,4,3,0,2,3,4,3,4,2,0,2,3,3,3,2,1,0,2,2
224,Kirby,205,0,30,60,1,2,3,2,0,2,2,1,1,1,2,0,2,1,1,1,1,2,0,2,1
225,Kirby,206,0,30,60,2,1,3,3,0,2,2,2,1,2,2,0,2,1,2,1,1,2,0,2,1
226,Kirby,207,0,30,60,3,1,3,2,0,2,2,3,1,3,2,0,2,2,2,1,2,1,0,2,1
227,Kirby,208,0,30,60,3,3,2,1,0,2,2,2,2,1,1,0,2,1,1,1,1,1,0,2,1
228,Kirby,209,0,30,60,3,3,2,3,0,2,2,2,2,2,3,0,2,2,2,2,2,3,0,2,2
229,Kirby,210,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
230,Kirby,411,0,30,60,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
231,Kirby,410,0,30,60,2,2,1,1,0,2,1,2,2,1,1,0,2,1,1,1,1,1,0,2,1
232,Kirby,409,0,30,60,3,2,2,1,0,2,2,1,2,2,1,0,2,1,1,1,1,1,0,2,1
233,Kirby,408,0,30,60,1,1,3,2,0,2,1,1,1,3,2,0,2,1,1,1,3,2,0,2,1
234,Kirby,407,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
235,Kirby,406,0,30,60,3,1,1,1,0,2,1,2,1,1,1,0,2,1,1,1,1,1,0,2,1
236,Kirby,405,0,30,60,2,1,3,1,0,1,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
237,Kirby,404,0,30,60,5,2,3,3,0,2,3,4,2,3,1,0,2,2,4,1,2,1,0,2,2
238,Kirby,403,0,30,60,4,2,5,4,0,2,3,4,1,4,3,0,2,3,3,1,4,3,0,2,2
239,Kirby,402,0,30,60,4,2,4,3,0,2,3,4,1,3,3,0,2,2,4,1,3,2,0,2,2
240,Kirby,401,0,30,60,3,1,4,3,0,2,2,3,1,3,1,0,2,2,3,1,3,1,0,2,2
241,Kirby,301,0,30,60,3,2,3,3,0,2,2,3,1,2,3,0,2,2,2,1,2,2,0,2,1
242,Kirby,302,0,30,60,3,1,4,3,0,2,2,3,1,4,3,0,2,2,2,1,4,2,0,2,2
243,Kirby,303,0,30,60,4,2,4,4,0,2,3,3,1,3,3,0,2,2,3,1,3,3,0,2,2
244,Kirby,304,0,30,60,5,3,4,3,0,2,3,4,2,2,2,0,2,2,4,2,1,1,0,2,2
245,Kirby,305,0,30,60,2,2,3,2,0,2,2,1,2,3,1,0,0,1,1,1,1,1,0,2,1
246,Kirby,306,0,30,60,3,1,1,2,0,2,1,3,1,1,1,0,2,1,1,1,1,1,0,2,1
247,Kirby,307,0,30,60,1,1,2,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
248,Kirby,308,0,30,60,2,1,5,4,0,2,3,1,1,4,4,0,2,2,1,1,4,3,0,2,2
249,Kirby,309,0,30,60,3,1,2,1,0,2,1,2,1,1,1,0,2,1,1,1,1,1,0,2,1
250,Kirby,310,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,0,1,1,1,1,1,0,2,1
251,Kirby,311,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
252,Joy,110,0,30,60,2,2,2,1,0,2,1,2,1,2,1,0,2,1,1,1,1,1,0,2,1
253,Joy,109,0,30,60,1,2,2,2,0,2,1,1,2,2,1,0,2,1,1,1,2,1,0,2,1
254,Joy,108,0,30,60,4,2,1,4,1,2,2,4,2,1,4,1,2,2,3,1,1,4,1,2,2
255,Joy,107,0,30,60,4,3,4,4,1,2,3,4,2,3,4,1,2,3,4,2,3,4,1,2,3
256,Joy,106,0,30,60,4,3,3,5,1,2,3,4,3,3,5,1,2,3,4,1,2,4,1,2,2
257,Joy,105,0,30,60,3,1,3,2,0,2,2,3,1,3,2,0,2,2,3,1,3,2,0,2,2
258,Joy,104,0,30,60,3,3,3,2,0,2,2,3,2,3,2,0,2,2,1,1,1,2,0,1,1
259,Joy,103,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
260,Joy,102,0,30,60,2,1,2,1,0,2,1,2,1,2,1,0,2,1,1,1,1,1,0,2,1
261,Joy,101,0,30,60,2,1,1,2,0,2,1,2,1,1,2,0,2,1,1,1,1,2,0,2,1
262,Joy,201,0,30,60,2,3,1,3,0,2,2,2,1,1,3,0,2,1,1,1,1,2,0,2,1
263,Joy,202,0,30,60,3,1,2,2,0,2,2,3,1,2,1,0,2,1,1,1,1,1,0,2,1
264,Joy,203,0,30,60,1,1,1,2,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
265,Joy,204,0,30,60,3,3,3,2,0,2,2,3,3,3,2,0,2,2,2,2,3,2,0,2,2
266,Joy,205,0,30,60,1,1,2,1,0,2,1,1,1,1,1,0,2,1,1,1,2,1,0,2,1
267,Joy,206,0,30,60,2,1,4,3,0,2,2,1,1,3,3,0,2,2,1,1,3,1,0,2,1
268,Joy,207,0,30,60,6,3,4,5,2,2,4,6,3,2,4,2,2,3,6,2,2,1,2,2,2
269,Joy,208,0,30,60,6,3,1,7,1,2,4,5,2,2,7,1,2,4,5,1,2,6,1,2,3
270,Joy,209,0,30,60,1,2,2,3,0,2,2,1,2,1,1,0,2,1,2,2,2,1,0,2,1
272,Joy,411,0,30,60,2,3,2,2,0,2,2,2,2,2,2,0,2,2,1,2,2,2,0,2,1
273,Joy,410,0,30,60,7,6,7,6,1,2,6,6,5,7,5,1,2,5,5,6,6,5,0,2,5
274,Joy,409,0,30,60,1,3,3,2,0,2,2,1,2,3,1,0,2,1,1,2,2,1,0,2,1
275,Joy,408,0,30,60,1,1,5,5,0,2,3,1,1,5,4,0,2,2,1,1,4,4,0,2,2
276,Joy,407,0,30,60,1,1,3,1,0,2,1,1,1,3,1,0,2,1,1,1,3,1,0,2,1
277,Joy,406,0,30,60,1,1,4,3,0,2,2,1,1,3,3,0,2,2,1,1,3,3,0,2,2
278,Joy,405,0,30,60,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
279,Joy,404,0,30,60,3,3,3,2,0,2,2,3,2,3,2,0,0,2,3,1,2,1,0,2,1
280,Joy,403,0,30,60,3,1,3,1,0,2,2,3,1,2,1,0,2,1,3,1,1,1,0,2,1
281,Joy,402,0,30,60,4,3,4,2,0,2,3,3,3,4,2,0,2,3,3,1,3,2,0,2,2
282,Joy,401,0,30,60,3,1,2,4,0,2,2,2,1,2,4,0,2,2,2,1,1,2,0,0,1
283,Joy,301,0,30,60,4,1,3,2,0,2,2,4,1,3,2,0,0,2,3,1,3,1,0,0,2
284,Joy,302,0,30,60,3,1,3,1,0,2,2,3,1,3,1,0,2,2,2,1,2,1,0,2,1
285,Joy,303,0,30,60,2,2,4,1,0,2,2,3,2,4,2,0,2,2,1,1,2,1,0,2,1
286,Joy,304,0,30,60,4,3,3,1,0,2,2,3,3,3,2,0,2,2,3,3,3,2,0,0,2
287,Joy,305,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1
288,Joy,306,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1
289,Joy,307,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
290,Joy,308,0,30,60,1,1,6,9,2,2,4,1,1,6,6,2,2,3,1,1,5,6,2,2,3
291,Joy,309,0,30,60,3,1,2,1,0,2,1,3,1,2,1,0,2,1,3,1,1,1,0,2,1
292,Joy,310,0,30,60,3,1,1,1,0,2,1,2,1,1,1,0,2,1,1,1,1,1,0,2,1
293,Joy,311,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1
294,Camila,110,0,30,60,2,1,1,1,0,2,1,2,1,1,1,0,2,1,2,1,1,1,0,2,1
295,Camila,109,0,30,60,3,3,3,2,0,2,2,5,4,4,3,0,2,4,4,3,3,1,0,2,2
296,Camila,108,0,30,60,3,1,1,3,0,2,2,2,1,1,1,0,2,1,1,1,1,1,0,2,1
297,Camila,107,0,30,60,2,1,3,2,0,2,2,1,1,3,1,0,2,1,1,1,1,1,0,2,1
298,Camila,106,0,30,60,2,1,2,1,0,2,1,2,1,1,1,0,2,1,1,1,1,1,0,2,1
299,Camila,105,0,30,60,1,3,2,3,0,2,2,1,3,2,2,0,2,2,1,2,2,1,0,2,1
300,Camila,104,0,30,60,4,4,3,4,0,2,3,4,4,3,3,0,2,3,4,4,3,2,0,1,3
301,Camila,103,0,30,60,3,2,1,2,0,2,2,2,1,1,1,0,2,1,2,1,1,1,0,2,1
302,Camila,102,0,30,60,1,1,4,2,0,2,2,1,1,1,1,0,2,1,1,1,1,1,0,2,1
303,Camila,101,0,30,60,4,1,3,3,0,2,2,3,1,3,2,0,2,2,1,1,1,1,0,2,1
304,Camila,201,0,30,60,1,1,1,2,0,2,1,1,1,1,2,0,2,1,1,1,1,2,0,2,1
305,Camila,202,0,30,60,4,2,2,3,0,2,2,2,1,1,2,0,2,1,1,1,1,2,0,2,1
306,Camila,203,0,30,60,3,1,1,2,0,2,1,2,1,1,2,0,2,1,2,1,1,1,0,2,1
307,Camila,204,0,30,60,5,4,4,3,0,2,4,4,4,3,3,0,2,3,4,4,3,2,0,2,3
308,Camila,205,0,30,60,2,3,3,3,0,2,2,2,2,2,3,0,2,2,1,2,1,2,0,2,1
309,Camila,206,0,30,60,2,1,2,2,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
310,Camila,207,0,30,60,2,1,3,2,0,2,2,2,1,2,1,0,2,1,1,1,2,1,0,2,1
311,Camila,208,0,30,60,3,1,3,3,0,2,2,2,1,2,3,0,2,2,2,1,2,1,0,2,1
312,Camila,209,0,30,60,3,2,3,3,0,1,2,2,2,2,1,0,1,1,1,2,1,1,0,2,1
313,Camila,210,0,30,60,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
314,Camila,411,0,30,60,2,2,2,1,0,0,1,2,2,2,1,0,2,1,2,2,2,1,0,0,1
315,Camila,410,0,30,60,2,2,2,1,0,2,1,2,2,2,1,0,2,1,2,2,2,1,0,2,1
316,Camila,409,0,30,60,3,3,4,1,0,2,2,2,2,3,1,0,2,2,2,2,3,1,0,2,2
317,Camila,408,0,30,60,1,1,4,4,0,2,2,1,1,4,3,0,2,2,1,1,3,3,0,2,2
318,Camila,407,0,30,60,2,1,3,1,0,2,1,1,1,3,1,0,2,1,1,1,1,1,0,2,1
319,Camila,406,0,30,60,3,1,3,2,0,2,2,2,1,2,1,0,2,1,1,1,2,1,0,2,1
320,Camila,405,0,30,60,3,2,3,2,0,2,2,1,1,2,2,0,2,1,1,1,2,1,0,2,1
321,Camila,404,0,30,60,4,3,3,3,0,2,3,4,3,1,2,0,2,2,1,2,1,1,0,2,1
322,Camila,403,0,30,60,4,1,4,3,0,2,3,4,1,3,2,0,2,2,3,1,3,2,0,0,2
323,Camila,402,0,30,60,4,1,3,3,0,2,2,3,1,3,3,0,2,2,3,1,1,3,0,2,2
324,Camila,401,0,30,60,3,1,3,3,0,2,2,3,1,1,3,0,2,2,2,1,1,3,0,2,1
325,Camila,301,0,30,60,1,1,3,3,0,2,2,1,1,3,2,0,0,1,1,1,2,1,0,0,1
326,Camila,302,0,30,60,4,1,4,3,0,2,3,2,1,3,3,0,0,2,2,1,3,3,0,0,2
327,Camila,303,0,30,60,3,1,4,3,0,2,2,3,1,3,3,0,2,2,3,1,1,2,0,2,1
328,Camila,304,0,30,60,4,4,4,3,0,2,3,4,3,4,3,0,2,3,4,3,2,3,0,0,3
329,Camila,305,0,30,60,3,3,3,2,0,2,2,1,2,3,1,0,0,1,1,2,1,1,0,0,1
330,Camila,306,0,30,60,3,1,3,3,0,2,2,1,1,3,3,0,2,2,1,1,2,2,0,2,1
331,Camila,307,0,30,60,3,1,3,2,0,2,2,3,1,3,2,0,2,2,2,1,2,2,0,1,1
332,Camila,308,0,30,60,3,1,4,4,0,2,3,1,1,4,4,0,2,2,1,1,3,3,0,1,2
333,Camila,309,0,30,60,3,1,2,2,0,2,2,2,1,1,1,0,2,1,1,1,1,1,0,2,1
334,Camila,310,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
335,Camila,311,0,30,60,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
336,Madison,110,0,30,60,1,1,1,1,0,0,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
337,Madison,109,0,30,60,2,2,2,3,0,2,2,3,3,2,2,1,2,2,3,3,3,4,0,2,3
338,Madison,108,0,30,60,3,2,2,2,0,2,2,3,3,3,3,0,2,3,3,3,2,3,0,2,2
339,Madison,107,0,30,60,3,2,2,2,0,2,2,3,3,3,3,0,2,3,3,3,2,3,0,2,2
340,Madison,106,0,30,60,3,2,2,2,0,2,2,3,3,3,3,0,2,3,3,3,2,3,0,2,2
341,Madison,105,0,30,60,2,2,2,2,0,2,2,2,1,2,2,0,2,1,1,1,2,1,0,2,1
342,Madison,104,0,30,60,4,3,4,3,0,2,3,4,2,2,3,0,2,2,4,2,2,2,0,2,2
343,Madison,103,0,30,60,4,2,1,2,0,2,2,3,1,1,2,0,2,1,3,1,1,1,0,2,1
344,Madison,102,0,30,60,3,1,4,2,0,2,2,1,1,3,2,0,2,1,1,1,1,2,0,2,1
345,Madison,101,0,30,60,3,2,2,3,0,2,2,3,1,2,2,0,1,2,1,1,1,2,0,2,1
346,Madison,201,0,30,60,3,3,3,3,0,2,3,2,1,1,2,0,2,1,2,1,1,2,0,2,1
347,Madison,202,0,30,60,4,2,2,2,0,2,2,3,1,1,1,0,2,1,2,1,1,1,0,2,1
348,Madison,203,0,30,60,4,2,1,3,0,2,2,3,1,1,2,0,2,1,2,1,1,2,0,2,1
349,Madison,204,0,30,60,4,4,4,3,0,2,3,4,2,4,3,0,1,3,4,2,4,3,0,2,3
350,Madison,205,0,30,60,2,1,2,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
351,Madison,206,0,30,60,2,1,2,2,0,2,1,1,1,2,1,0,2,1,1,1,1,1,0,2,1
352,Madison,207,0,30,60,3,1,3,3,0,2,2,3,1,2,2,0,2,2,3,1,2,2,0,2,2
353,Madison,208,0,30,60,3,2,4,3,0,2,3,2,2,4,3,0,2,2,2,2,4,2,0,2,2
354,Madison,209,0,30,60,4,3,3,3,0,2,3,3,2,2,2,0,2,2,3,2,2,2,0,2,2
355,Madison,210,0,30,60,2,2,2,2,0,2,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1
356,Madison,411,0,30,60,3,3,3,3,0,2,3,3,3,2,1,0,2,2,3,2,1,1,0,2,1
357,Madison,410,0,30,60,4,3,3,3,0,2,3,4,2,2,1,0,2,2,4,2,2,1,0,2,2
358,Madison,409,0,30,60,3,3,3,3,0,2,3,2,2,3,3,0,2,2,2,2,2,2,0,2,2
359,Madison,408,0,30,60,4,2,5,4,0,2,3,1,2,4,4,0,2,2,1,1,3,4,0,2,2
360,Madison,407,0,30,60,3,1,3,3,0,2,2,3,1,3,1,0,1,2,2,1,2,1,0,2,1
361,Madison,406,0,30,60,4,1,3,3,0,2,2,2,1,3,1,0,1,1,1,1,2,2,0,2,1
362,Madison,405,0,30,60,2,1,3,2,0,2,2,1,1,2,2,0,2,1,1,1,2,2,0,2,1
363,Madison,404,0,30,60,4,3,4,4,0,2,3,4,3,4,3,0,2,3,4,3,3,2,0,2,3
364,Madison,403,0,30,60,4,2,4,3,0,2,3,3,2,4,3,0,2,3,3,1,3,3,0,2,2
365,Madison,402,0,30,60,4,1,4,3,0,2,3,3,1,3,3,0,2,2,2,1,3,2,0,2,2
366,Madison,401,0,30,60,4,1,2,3,0,0,2,4,1,2,3,0,2,2,4,1,1,2,0,0,2
367,Madison,301,0,30,60,4,1,3,3,0,2,2,4,1,3,3,0,2,2,2,1,3,2,0,2,2
368,Madison,302,0,30,60,3,1,3,3,0,2,2,3,1,3,2,0,2,2,2,1,3,1,0,2,1
369,Madison,303,0,30,60,3,2,4,3,0,2,3,3,2,4,2,0,2,2,1,1,3,1,0,2,1
370,Madison,304,0,30,60,4,4,4,3,0,2,3,4,3,4,2,0,1,3,4,2,4,2,0,2,3
371,Madison,305,0,30,60,2,1,1,2,0,2,1,1,1,1,2,0,2,1,1,1,1,2,0,2,1
372,Madison,306,0,30,60,3,1,3,3,0,2,2,3,1,3,2,0,2,2,3,1,3,2,0,2,2
373,Madison,307,0,30,60,3,1,3,3,0,2,2,3,1,3,2,0,2,2,2,1,2,2,0,2,1
374,Madison,308,0,30,60,3,1,9,10,0,2,5,3,1,7,10,0,2,5,1,1,3,9,0,2,3
375,Madison,309,0,30,60,3,1,4,6,0,2,3,1,1,3,4,0,2,2,1,1,3,1,0,2,1
376,Madison,310,0,30,60,5,4,2,5,0,2,4,5,3,2,4,0,2,3,4,3,2,2,0,2,2
377,Madison,311,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
378,Abby,110,0,30,60,2,2,2,2,0,2,2,1,1,1,1,0,2,1,2,2,2,1,0,2,1
379,Abby,109,0,30,60,1,2,2,2,0,2,1,2,3,3,1,0,2,2,2,1,1,1,0,2,1
380,Abby,108,0,30,60,2,3,2,1,0,2,2,3,1,1,1,0,2,1,1,1,1,1,0,2,1
381,Abby,107,0,30,60,3,1,3,2,0,2,2,3,1,1,2,0,2,1,1,1,1,1,0,2,1
382,Abby,106,0,30,60,2,1,3,3,0,2,2,1,1,2,2,0,2,1,1,1,2,2,0,2,1
383,Abby,105,0,30,60,2,1,2,1,0,2,1,2,1,2,1,0,2,1,2,1,2,1,0,2,1
384,Abby,104,0,30,60,4,4,4,4,0,2,4,4,3,4,4,0,2,3,4,3,4,4,0,2,3
385,Abby,103,0,30,60,3,2,2,3,0,2,2,3,1,1,1,0,2,1,3,1,1,1,0,2,1
386,Abby,102,0,30,60,4,1,3,2,0,1,2,2,1,2,1,0,2,1,2,1,1,1,0,2,1
387,Abby,101,0,30,60,3,1,2,1,0,2,1,2,1,2,1,0,2,1,1,1,2,1,0,2,1
388,Abby,201,0,30,60,4,2,2,1,0,2,2,3,2,2,1,0,2,2,1,1,1,1,0,2,1
389,Abby,202,0,30,60,4,1,3,2,0,2,2,3,1,2,1,0,2,1,1,1,1,1,0,2,1
390,Abby,203,0,30,60,4,1,1,3,0,2,2,4,1,1,2,0,2,2,1,1,1,1,0,2,1
391,Abby,204,0,30,60,4,3,4,4,0,2,3,4,3,4,4,0,2,3,4,3,4,3,0,2,3
392,Abby,205,0,30,60,3,2,2,3,0,2,2,2,1,1,2,0,2,1,2,1,2,1,0,2,1
393,Abby,206,0,30,60,3,3,1,2,0,2,2,2,1,1,3,0,2,1,1,1,1,3,0,2,1
394,Abby,207,0,30,60,3,1,3,2,0,2,2,3,1,3,2,0,2,2,3,1,3,2,0,2,2
395,Abby,208,0,30,60,3,2,2,3,0,2,2,3,3,1,2,0,2,2,3,3,2,2,0,2,2
396,Abby,209,0,30,60,2,3,3,3,0,2,2,2,2,2,3,0,2,2,2,2,2,1,0,2,1
397,Abby,210,0,30,60,3,3,3,3,0,2,3,2,2,2,2,0,2,2,1,1,1,1,0,2,1
398,Abby,411,0,30,60,3,2,2,2,0,1,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2
399,Abby,410,0,30,60,2,2,3,1,0,2,2,3,2,2,1,0,2,2,2,2,2,2,0,2,2
400,Abby,409,0,30,60,3,1,3,1,0,2,2,1,1,3,1,0,2,1,1,1,2,1,0,2,1
401,Abby,408,0,30,60,2,1,5,4,0,2,3,1,1,4,4,0,2,2,1,1,4,3,0,2,2
402,Abby,407,0,30,60,2,1,3,1,0,2,1,2,1,2,1,0,1,1,1,1,1,1,0,2,1
403,Abby,406,0,30,60,3,1,2,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
404,Abby,405,0,30,60,3,1,2,3,0,2,2,2,1,1,3,0,2,1,1,1,1,1,0,2,1
405,Abby,404,0,30,60,3,3,4,2,0,2,3,3,2,3,2,0,2,2,2,1,1,1,0,2,1
406,Abby,403,0,30,60,4,1,3,3,0,2,2,4,1,3,3,0,2,2,2,1,1,2,0,2,1
407,Abby,402,0,30,60,4,1,3,2,0,2,2,4,1,2,1,0,2,2,3,1,2,1,0,2,1
408,Abby,401,0,30,60,3,1,4,3,0,2,2,3,1,4,3,0,0,2,1,1,1,3,0,2,1
409,Abby,301,0,30,60,2,1,3,1,0,2,1,2,1,3,3,0,0,2,1,1,2,2,0,0,1
410,Abby,302,0,30,60,3,1,3,1,0,2,2,3,1,3,1,0,2,2,1,1,2,1,0,2,1
411,Abby,303,0,30,60,3,2,4,2,0,2,2,1,1,3,2,0,2,1,2,1,2,2,0,2,1
412,Abby,304,0,30,60,4,3,4,4,0,2,3,4,3,4,2,0,2,3,3,2,3,2,0,2,2
413,Abby,305,0,30,60,3,1,3,3,0,2,2,2,1,2,2,0,2,1,2,1,1,1,0,2,1
414,Abby,306,0,30,60,3,1,2,1,0,2,1,3,1,1,1,0,2,1,2,1,1,1,0,2,1
415,Abby,307,0,30,60,1,1,2,2,0,2,1,1,1,2,2,0,2,1,1,1,1,1,0,2,1
416,Abby,308,0,30,60,2,1,4,3,0,2,2,1,1,3,3,0,2,2,1,1,2,3,0,2,1
417,Abby,309,0,30,60,2,1,2,1,0,2,1,1,1,2,1,0,2,1,1,1,1,1,0,2,1
418,Abby,310,0,30,60,1,1,3,1,0,2,1,1,1,3,1,0,2,1,1,1,2,1,0,2,1
419,Abby,311,0,30,60,2,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
